page_url,domain,url_matched_for_gallery_page,url_matched_for_page_with_gallery,number_of_images_by_img_src,number_of_images_by_a_href,has_match,total_img_elements_found
https://emefka.sk/toto-sa-stane-ked-poziadas-o-pomoc-grafika-s-velkym-zmyslom-pre-humor/,emefka.sk,False,False,68,5,True,171
https://www.fashionmagazin.cz/rihana-a-jeji-nova-kolekce-spodniho-pradla-savage-x-fenty-bori-stereotypy-o-idealu-zenske-krasy/,www.fashionmagazin.cz,False,False,40,6,True,57
https://videacesky.cz/video/gabriel-iglesias-jak-indove-vykradaji-banku,videacesky.cz,True,False,0,0,True,63
https://www.recepty.cz/recept/krehky-kolac-s-jablky-4665,www.recepty.cz,False,False,0,1,True,123
https://www.vitalia.cz/clanky/chcete-otce-u-porodu-pred-triceti-lety-by-tomu-asi-kazdy-smal-rika-primarka-porodnice/?ic=articles-related&icc=item-9,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/86874/yes-they-can-too-take-part-in-the-puls-of-the-city,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/recepty,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/miki-volek-vse-v-jednom-konkurent-matusky-alkoholik-buric-a-rockovy-srdcar-20200101.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/psychologie/gulagy-nejpropracovanejsi-system-pracovnich-ruskych-taboru_3936.html,www.lifee.cz,False,False,0,15,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1267/,www.fotografovani.cz,True,False,0,0,True,37
https://lepsija.cz/nevesta-nechala-volnou-zidli-mezi-svatebcany-pro-sveho-zesnuleho-syna-tesne-pred-obradem-nedokazala-udrzet-slzy-kdyz-videla-kdo-se-nahle-objevil/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/mladickou-partnerku-si-michal-stika-hycka-tahle-slova-moniku-stikovou-zdrti,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-karla-gotta-a-kapely-slza-kopie,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/cestovani-exotika/550977/projeli-jsme-tunisko-perla-severu-afriky-je-za-skvelou-cenu.html,www.blesk.cz,False,False,0,86,True,137
https://www.reflex.cz/clanek/fotogalerie/96243/budete-to-co-jite-deti-obklopene-tim-co-za-tyden-snedi-skvele-fotky-misto-tisice-slov-podivejte-se.html,www.reflex.cz,False,False,0,28,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/592402/nesudte-nas-podle-postavy-celine-dion-to-napalila-kritikum-za-vsechny-zeny.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/pivni-republika/tajemstvi-drevenych-pivnich-sudu-63925377?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/najhorsie-zazitky-slovakov-ktore-sa-im-stihli-prihodit-v-piatok-trinasteho/,emefka.sk,False,False,69,5,True,171
https://www.fashionmagazin.cz/jdete-na-svatbu-jako-host-poradime-co-si-na-sebe-obleknout/,www.fashionmagazin.cz,False,False,30,2,True,57
https://videacesky.cz/video/last-week-tonight-automatizace,videacesky.cz,True,False,0,0,True,63
https://www.recepty.cz/recept/bilkovy-chlebicek-1877,www.recepty.cz,False,False,0,10,True,123
https://www.vitalia.cz/clanky/historie-porodnictvi-maloktere-dite-prezilo/,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/53653/snezienky,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/domacnost,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/anna-vejvodova-20190524.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/trendy/omladnete-az-o-deset-let-triky-diky-kterym-vam-realny-vek-nikdo-hadat-nebude_63128.html,www.lifee.cz,False,False,0,16,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1473/,www.fotografovani.cz,True,False,0,0,True,37
https://lepsija.cz/starejte-se-srdce-pomoci-techto-potravin-ktere-funguji-jako-prevence-vzniku-srdecniho-infarktu/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/extra-focus-lituje-ze-je-zplodila-monika-stikova-nenavidi-vlastni-dcery,www.extra.cz,False,False,0,41,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-xindla-x-backstreet-boys-a-tomase-kluse,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/cestovani-recko/454616/rhodos-si-zamiluje-kazdy-na-ostrove-ibisku-je-leto-od-kvetna-do-rijna.html,www.blesk.cz,False,False,0,93,True,137
https://www.reflex.cz/clanek/fotogalerie/96071/sexualni-revoluce-pokracuje-nevestinec-s-luxusnimi-silikonovymi-pannami-nove-nabizi-i-muze.html,www.reflex.cz,False,False,0,22,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/594540/udileni-cen-bafta-2019-kdo-zazaril-a-komu-outfit-nevysel.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/lego-kratke-filmy/lego-city-pan-kostek-2-cast-277897?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/12-veci-ktorymi-si-mozu-zeny-ziskat-srdce-kazdeho-chlapa/,emefka.sk,False,False,66,5,True,171
https://www.fashionmagazin.cz/saty-pro-baculky-i-s-oblymi-tvary-se-muzete-citit-zensky/,www.fashionmagazin.cz,False,False,30,2,True,57
https://videacesky.cz/video/snizte-si-sve-iq,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/bilkovy-chlebicek-1877?_fid=z5hx,www.recepty.cz,False,False,0,10,True,123
https://www.vitalia.cz/clanky/parodontitida-proc-si-ji-nikdy-nevsimneme-vcas/,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/7731/zimne-mesto,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/horoskopy,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/krasa-a-zdravi/kvety-nikdo-z-nas-si-to-neumi-predstavit-20500517.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/trendy/zemrela-sylvia-milesova-herecka-ze-sexu-ve-meste-proc-patrila-mezi-nejvystrednejsi-hvezdy-hollywoodu_71062.html,www.lifee.cz,False,False,0,16,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1472/,www.fotografovani.cz,True,False,0,0,True,37
https://lepsija.cz/jak-se-donutit-zacit-cvicit-drobne-zmeny-v-mysleni-vam-pomohou-ze-cviceni-vytvorit-pravidelnou-kazdodenni-rutinu/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/11-silenych-modelu-moniky-stikove-ktere-dokazuji-ze-nema-vkus-vecna-mladice-bez-soudnosti,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-marka-ztraceneho-paula-mccartneyho-a-michala-hruzy,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/611933/absolutni-lez-a-dukazy-od-pravniku-plekanec-popsal-nejvetsi-zradu-vondrackove.html,www.blesk.cz,False,False,0,93,True,137
https://www.reflex.cz/clanek/fotogalerie/86163/nerestna-pariz-jedinecny-pohled-do-ctvrti-cervenych-luceren-kolem-znameho-kabaretu-moulin-rouge.html,www.reflex.cz,False,False,0,24,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/599781/nejen-kate-a-meghan-tyto-princezny-z-celeho-sveta-jim-konkuruji.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/lego-kratke-filmy/lego-city-poprask-v-dzungli-1-cast-277907?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/skveli-ucitelia-ktori-by-si-za-svoje-ciny-zasluzili-nobelovku/,emefka.sk,False,False,67,5,True,171
https://www.fashionmagazin.cz/jak-nosit-podzimni-saty/,www.fashionmagazin.cz,False,False,39,3,True,57
https://videacesky.cz/video/da-se-za-penize-koupit-stesti,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/bilkovy-chlebicek-1877?_fid=dfpa,www.recepty.cz,False,False,0,10,True,123
https://www.vitalia.cz/clanky/doplatil-na-prevoz-ledu-a-sel-sedet-masny-prumysl-si-pak-namastil-kapsy/,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/33236/japonska-zahrada-v-hasselte-belgicko,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/hubnuti/zdravi-a-krasa/cviceni,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/hugo-haas-20190524.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/cestovani/chuda-praha-pohled-na-bidu-a-zivot-obyvatel-1-poloviny-19-stoleti-z-nekolika-perspektiv_64909.html,www.lifee.cz,False,False,0,15,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1467/,www.fotografovani.cz,True,False,0,0,True,37
https://lepsija.cz/muz-pri-prvnim-pohledu-na-sousedova-psa-vedel-ze-musi-okamzite-jednat-fenka-byla-zavesena-za-krk-na-rezavem-retezu-a-pomalu-se-skrtila/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/jasmina-alagic-je-tehotna-rytmus-dostal-nejkrasnejsi-darek-ktery-mu-dara-nemohla-dat,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-mira-zbirky-avril-lavigne-a-sebastiana,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/regiony-praha-praha-zpravy/584287/jan-potmesil-na-piete-za-vaclava-havla-75-nepripominejme-si-havlovu-smrt-ale-jeho-odkaz.html,www.blesk.cz,False,False,0,92,True,137
https://www.reflex.cz/clanek/komentare/69374/experti-uz-zase-strasi-treti-svetovou-bude-nebude.html,www.reflex.cz,False,False,0,13,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/601402/co-se-stalo-kdyz-zacal-vychazet-blesk-pro-zeny-podivejte-se-na-celebrity-pred-15-lety.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/lego-kratke-filmy/lego-city-poprask-v-dzungli-2-cast-277912?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/13-muzskych-zlozvykov-ktore-zenam-lezu-poriadne-na-nervy/,emefka.sk,False,False,67,5,True,171
https://www.fashionmagazin.cz/darky-na-posledni-chvili-tipy-na-darky-pro-zeny/,www.fashionmagazin.cz,False,False,30,3,True,57
https://videacesky.cz/video/cestovani-letadlem,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/kvetakova-polevka-22,www.recepty.cz,False,False,0,7,True,123
https://www.vitalia.cz/clanky/mistrovsky-chleb-je-z-poctiveho-zitneho-kvasu/,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/90969/zlate-polia-2,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/hubnuti/diety,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/raoul-schranil-verny-gentleman-odmitl-stravit-noc-s-nejzadanejsi-hereckou-20190522.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/jidlo/chyby-pri-grilovani-klobasek-proc-je-marinovat-a-nikdy-nenarezavat_73446.html,www.lifee.cz,False,False,0,16,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1462/,www.fotografovani.cz,True,False,0,0,True,37
https://lepsija.cz/neznamy-pes-se-nechtel-pustit-ciziho-muze-na-ulici-jakmile-jej-dovedl-kam-potreboval-muz-vzal-ihned-do-ruky-kladivo-a-zacal-jednat/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/rytmus-a-jasmina-jsou-svoji-hrdlicky-si-rekly-sve-ano-foto-uvnitr,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-rybicek-48-lucie-a-lenny,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/605955/dj-loutka-51-ma-konecne-hrob-kamaradi-se-slozili-na-zvlastni-nahrobek.html,www.blesk.cz,False,False,0,94,True,137
https://www.reflex.cz/clanek/fotogalerie/83699/vychodni-nemecko-jedinecne-fotografie-zachycuji-zivot-tesne-pred-stavbou-berlinske-zdi.html,www.reflex.cz,False,False,0,15,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/515905/dagmar-havlova-milovana-i-nenavidena-prvni-dama-ktera-zustala-sva.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/DELETED-matysek-1-1/matysku-nakresli-mi-snecka-63789875?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/10-uzasnych-letisk-na-ktorych-by-vam-nevadilo-preckat-niekolkohodinove-meskanie-letu/,emefka.sk,False,False,67,14,True,171
https://www.fashionmagazin.cz/vitez-mezi-kalhotami-paperbag/,www.fashionmagazin.cz,False,False,30,3,True,57
https://videacesky.cz/video/jak-umoznit-detem-aby-naplnily-svuj-potencial,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/mojito-547,www.recepty.cz,False,False,0,1,True,122
https://www.vitalia.cz/clanky/jak-je-to-vlastne-s-pesticidy-v-potravinach/,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/69937/nova-dubnica-panorama,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/hubnuti,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/princezna-eugenie-seda-eminence-britske-kralovske-rodiny-vystrkuje-ruzky-20200101.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/bydleni/tajemna-vila-na-kampe-zil-zde-werich-holan-i-dobrovsky_55927.html,www.lifee.cz,False,False,0,16,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1484/,www.fotografovani.cz,True,False,0,0,True,35
https://lepsija.cz/novy-majitel-domu-pri-prohlidce-suterenu-dostal-sok-ve-sklepe-se-da-najit-spousta-netradicnich-veci-ale-tohle-rozhodne-nikdo-necekal/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/ukazte-je-andula-a-dara-rolins-provokuji-fanousky-na-plne-pecicky,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-roda-stewarta-olympic-a-lady-gaga-kopie,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-svetove-celebrity/611906/20-let-od-svatby-davida-a-victorie-beckhamovych-laska-ktera-vydelala-miliardy.html,www.blesk.cz,False,False,0,94,True,137
https://www.reflex.cz/clanek/fotogalerie/87679/propaganda-po-americku-takhle-vlada-usa-bojovala-proti-vsudypritomnym-sovetskym-agentum.html,www.reflex.cz,False,False,0,23,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/603137/rozvedli-se-a-presto-spolu-vychazeji-ktere-hvezdne-pary-zvladly-rozchod-na-jednicku.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/DELETED-matysek-1-1/matysku-nakresli-mi-velblouda-63789880?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/prekvapive-fakty-o-starovekom-egypte-pri-ktorych-si-povies-dobre-vediet/,emefka.sk,False,False,66,5,True,171
https://www.fashionmagazin.cz/sheriff-cherry-sunglasses-2013/,www.fashionmagazin.cz,False,False,21,2,True,57
https://videacesky.cz/video/smarter-every-day-jak-se-chova-mozek-bez-kysliku,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/mojito-547?_fid=41cy,www.recepty.cz,False,False,0,1,True,122
https://www.vitalia.cz/clanky/prakticky-lekar-na-lidi-na-venkove-se-zapomina-jsou-brani-jako-menecenni/?ic=articles-related&icc=item-5,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/99200/banska-stiavnica,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/zdravi-a-krasa/krasa,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/rodina-a-domov/kvety-stesti-je-krasna-vec-20500507.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/bydleni/dva-pokoje-jako-z-fantastickeho-filmu-podivejte-se-jak-si-zije-londynska-blogerka-2_44.html,www.lifee.cz,False,False,0,15,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1804/,www.fotografovani.cz,True,False,0,0,True,35
https://lepsija.cz/rodina-objevila-uprostred-silnice-naprosto-zdraveho-psa-ktery-se-ale-odmital-vyhnout-silnicnimu-provozu-duvod-proc-vam-zlomi-srdce/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/monika-bagarova-slavi-25-narozeniny-tady-je-25-zhavych-fotek,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-kapely-krystof-a-ivany-korolove,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/601995/nestydata-kohoutova-z-tvare-naha-na-posteli-se-dvema-vibratory.html,www.blesk.cz,False,False,0,81,True,136
https://www.reflex.cz/clanek/fotogalerie/94194/korejska-propaganda-15-nejzabavnejsich-snimku-kim-cong-una-vite-proc-se-diva-na-veci.html,www.reflex.cz,False,False,0,25,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/605742/nejkrasnejsi-saty-z-met-gala-kdo-nas-letos-oslnil.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/krmelec/pytlak-312012?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/scumbag-steve-bad-luck-brian-a-dalsi-ako-vyzeraju-zname-meme-tvare-po-rokoch/,emefka.sk,False,False,66,5,True,171
https://www.fashionmagazin.cz/fashion/inspirace/page/9/,www.fashionmagazin.cz,False,False,30,2,True,57
https://videacesky.cz/video/vsauce-banachuv-tarskeho-paradox,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/mojito-547?_fid=6xb8,www.recepty.cz,False,False,0,1,True,122
https://www.vitalia.cz/clanky/proc-chrest-na-vahu-prodava-jen-jediny-retezec/?ic=articles-related&icc=item-7,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/81666/krakowske-zimne-prebudenie,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/zdravi-a-krasa/zdravy-zivotni-styl,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/victorie-svedska-vecna-studentka-podlehla-kouzlu-sveho-osobniho-trenera-20200101.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/jidlo/retro-dobroty-ke-kave-jak-na-legendarni-laskonky-nebo-dokonaly-puncak_70434.html,www.lifee.cz,False,False,0,16,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1803/,www.fotografovani.cz,True,False,0,0,True,35
https://lepsija.cz/matka-uslysela-z-detske-chuvicky-straslive-stenani-a-nalehave-mnoukani-po-prichodu-do-pokoje-ji-cekal-desivy-pohled/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/dara-rolins-prekvapila-utajeny-vztah-s-americkym-sportovcem,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-robbieho-williamse-nebo-backstreet-boys,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/digital-pocitace-a-hry/584815/muzete-hrat-za-nacistu-battlefield-v-je-klasickou-strileckou-z-druhe-svetove-valky.html,www.blesk.cz,False,False,0,87,True,135
https://www.reflex.cz/clanek/fotogalerie/75026/cestovatelsky-des-sestihvezdickovy-hotel-v-severni-koreji-ma-horsi-sluzby-nez-vezeni.html,www.reflex.cz,False,False,0,21,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/591564/z-kralovny-prisernych-kostymu-je-nadherna-dama-takhle-zkrasnela-lady-gaga.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/DELETED-matysek-1-1/matysku-nakresli-mi-delfina-63789885?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/16-blaznivych-veci-ktore-su-v-inych-krajinach-uplne-bezne/,emefka.sk,False,False,65,20,True,171
https://www.fashionmagazin.cz/vitejte-v-disneylandu/,www.fashionmagazin.cz,False,False,21,2,True,57
https://videacesky.cz/video/veritasium-jezero-ktere-nemelo-existovat,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/borsc-1655,www.recepty.cz,False,False,0,1,True,122
https://www.vitalia.cz/clanky/jedno-selhani-neznamena-konec-diety/?ic=articles-related&icc=item-10,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/37674/v-starych-ulickach,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/zdravi-a-krasa/liceni,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/belmondo-20190522.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/psychologie/predstirani-orgasmu-devet-z-deseti-zen-ho-na-sveho-partnera-hraje-aby-ochranily-jeho-ego_70388.html,www.lifee.cz,False,False,0,16,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/619/,www.fotografovani.cz,True,False,0,0,True,35
https://lepsija.cz/fenka-nalezena-na-hromade-odpadku-byla-okamzite-odvezena-k-veterinari-ten-po-vysetreni-zjistil-krutou-pravdu-o-jeji-minulosti/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/sokyne-nejen-v-lasce-dara-s-jasminou-se-predhaneji-ktera-se-umi-lepe-prodavat,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-erose-ramazzottiho-westlife-a-o5-a-radecek,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-svetove-celebrity/609200/do-prahy-se-chysta-slavny-britsky-zrzek-co-jste-o-edu-sheeranovi-nevedeli.html,www.blesk.cz,False,False,0,94,True,135
https://www.reflex.cz/clanek/fotogalerie/77104/deti-opustene-kvuli-tradici-v-indii-stale-preziva-starobyly-zvyk.html,www.reflex.cz,False,False,0,27,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/578703/nestydte-se-vytahnout-stare-saty-takhle-to-delaji-slavne-zeny-a-vypadaji-skvele.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/DELETED-matysek-1-1/matysku-nakresli-mi-domecek-63789870?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/zaujimave-fakty-o-ovoci-a-zelenine-ktore-ta-doslova-posadia-na-zadok/,emefka.sk,False,False,67,5,True,171
https://www.fashionmagazin.cz/diy-vanocni-darky-vyhnete-se-preplnenym-nakupnim-centrum-a-zkuste-si-vyrobit-vlastni-darek-ktery-opravdu-potesi/,www.fashionmagazin.cz,False,False,30,2,True,57
https://videacesky.cz/video/girlfriend-reviews-zaklinac-3-divoky-hon,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/rychla-olejova-babovka-beranek-15670,www.recepty.cz,False,False,0,7,True,122
https://www.vitalia.cz/clanky/na-hubnuti-plati-jen-jednoducha-doporuceni/?ic=articles-related&icc=item-4,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/43928/v-starych-ulickach,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/zdravi-a-krasa/ucesy,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/deprese-milose-kopeckeho-nikdy-se-nevyrovnal-se-smrti-matky-a-dcery-20200509.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/psychologie/psycholozka-radi-proc-ve-vztazich-opakujeme-stale-stejne-chyby_69169.html,www.lifee.cz,False,False,0,16,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/1864/,www.fotografovani.cz,True,False,0,0,True,35
https://lepsija.cz/jako-kazdy-den-se-snazil-tento-maly-chlapec-vyzebrat-nejake-penize-na-ulici-jednoho-dne-ale-natahl-ruku-do-auta-ktere-obratilo-nejen-jeho-zivot/,lepsija.cz,False,False,6,0,True,13
https://www.extra.cz/hrisna-dara-rolins-se-ukazala-zcela-naha-jasminu-strci-do-kapsy-foto-uvnitr,www.extra.cz,False,False,0,44,True,67
https://www.frekvence1.cz/audio-video?porad=hit-tip-frekvence-1&clanek=hit-tip-frekvence-1-poslechnete-si-novinky-od-ellie-goulding-mirai-a-avril-lavigne,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/604998/maminka-bartosove-svatava-slavi-ale-place-vzpomnel-si-artur-na-babicku.html,www.blesk.cz,False,False,0,87,True,135
https://www.reflex.cz/clanek/fotogalerie/88096/neuveritelny-kousek-anglicane-na-dvojplosniku-zdolali-everest-20-let-pred-hillarym.html,www.reflex.cz,False,False,0,23,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/586349/z-fotbaloveho-bourlivaka-tercem-posmechu-tomas-repka-slavi-petactyricet.html,prozeny.blesk.cz,False,False,0,7,True,48
https://www.televizeseznam.cz/video/DELETED-matysek-1-1/matysku-nakresli-mi-vlak-63790525?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/lekari-prezradzaju-11-veci-ktore-by-mal-o-svojom-tele-vediet-kazdy-pacient/,emefka.sk,False,False,66,5,True,171
https://www.fashionmagazin.cz/10-nejcastejsich-preslapu-v-panske-mode/,www.fashionmagazin.cz,False,False,30,2,True,57
https://videacesky.cz/video/joss-whedon-o-mittu-romneym,videacesky.cz,True,False,0,0,True,62
https://www.recepty.cz/recept/rychla-olejova-babovka-beranek-15670?_fid=jkfe,www.recepty.cz,False,False,0,7,True,122
https://www.vitalia.cz/clanky/nejvetsi-chyby-kterych-se-ve-vyzive-dopousteji-rekreacni-sportovci/?ic=articles-related&icc=item-5,www.vitalia.cz,False,False,0,10,True,75
https://fotky.sme.sk/fotka/67831/motocross,fotky.sme.sk,True,False,0,0,True,18
https://www.jenzeny.cz/zdravi-a-krasa/moda,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/lex-barker-by-slavil-100-slavny-old-shatterhand-zemrel-sam-a-v-zapomneni-20190506.html,www.kafe.cz,False,False,0,19,True,30
https://www.lifee.cz/jidlo/houskove-knedliky-jako-od-babicky-s-nasimi-tipy-budou-nadychane-a-lehke-jako-pericko_67138.html,www.lifee.cz,False,False,0,16,True,18
http://www.fotografovani.cz/cz/photo-contest/gallery/578/,www.fotografovani.cz,True,False,0,0,True,35
